tot_case_date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
1/07/2020,9828880,30616,378949,2269,12968,,855,259,3,65,73445,24645,101,2164532,7641,14307,15369,104,25267,137787,97,61095,61692,24,1149,146,76,29423,7,4098,125,1274974,8,141,4625,959,170,139,13345,102783,1091,196,4036,865,267766,85190,84442,223,1329,,2836,8944,2624,2330,23,994,11412,6826,12700,4643,18,30619,54574,63923,5727,3475,191,7232,745,5570,2201033,1092988,187,13,18,6790,18132,3461,62,5209,45,924,194143,17351,168,3466,13,23,182,240,15828,252,5291,1614,230,5722,4878532,15994,4138,1834,528859,54010,741,220180,43262,25414,338,23489,240535,686,18390,304,968,28063,5811,,2547,44391,,19,1116,1719,27,768,713,83,1745,84781,1480032,3266,2005,1038,8616,2324,2058,673,,242,4025,341,2540,262500,,16080,61,219,40,11,11877,839,299,136,,12772,50055,21,1176,2014,1068,24077,,3005928,,6212,30,8858,9199,36953,198883,,2053,29905,11,1711,272364,34802,,33714,42067,1940,93663,520,26022,634437,878,6,,15,19,42,1,29,,715,713,178504,6459,13792,81,1410,43246,77,1664,1584,,2878,131800,2068492,12715,1966,256960,2037,9314,391,65918,31584,256,5799,509,3162,24,615,,,124,1168,195883,,16,,857,39906,47360,282318,2525377,81,3377240,919,,,12,4779,355,,1103,1545,567
2/07/2020,9828880,30616,378949,2269,12968,,855,259,3,65,73445,24645,101,2164532,7641,14307,15369,104,25267,137787,97,61095,61692,24,1149,146,76,29423,7,4098,125,1274974,8,141,4625,959,170,139,13345,102783,1091,196,4036,865,267766,85190,84442,223,1329,,2836,8944,2624,2330,23,994,11412,6826,12700,4643,18,30619,54574,63923,5727,3475,191,7232,745,5570,2201033,1092988,187,13,18,6790,18132,3461,62,5209,45,924,194143,17351,168,3466,13,23,182,240,15828,252,5291,1614,230,5722,4878532,15994,4138,1834,528859,54010,741,220180,43262,25414,338,23489,240535,686,18390,304,968,28063,5811,,2547,44391,,19,1116,1719,27,768,713,83,1745,84781,1480032,3266,2005,1038,8616,2324,2058,673,,242,4025,341,2540,262500,,16080,61,219,40,11,11877,839,299,136,,12772,50055,21,1176,2014,1068,24077,,3005928,,6212,30,8858,9199,36953,198883,,2053,29905,11,1711,272364,34802,,33714,42067,1940,93663,520,26022,634437,878,6,,15,19,42,1,29,,715,713,178504,6459,13792,81,1410,43246,77,1664,1584,,2878,131800,2068492,12715,1966,256960,2037,9314,391,65918,31584,256,5799,509,3162,24,615,,,124,1168,195883,,16,,857,39906,47360,282318,2525377,81,3377240,919,,,12,4779,355,,1103,1545,567
3/07/2020,9828880,30616,378949,2269,12968,,855,259,3,65,73445,24645,101,2164532,7641,14307,15369,104,25267,137787,97,61095,61692,24,1149,146,76,29423,7,4098,125,1274974,8,141,4625,959,170,139,13345,102783,1091,196,4036,865,267766,85190,84442,223,1329,,2836,8944,2624,2330,23,994,11412,6826,12700,4643,18,30619,54574,63923,5727,3475,191,7232,745,5570,2201033,1092988,187,13,18,6790,18132,3461,62,5209,45,924,194143,17351,168,3466,13,23,182,240,15828,252,5291,1614,230,5722,4878532,15994,4138,1834,528859,54010,741,220180,43262,25414,338,23489,240535,686,18390,304,968,28063,5811,,2547,44391,,19,1116,1719,27,768,713,83,1745,84781,1480032,3266,2005,1038,8616,2324,2058,673,,242,4025,341,2540,262500,,16080,61,219,40,11,11877,839,299,136,,12772,50055,21,1176,2014,1068,24077,,3005928,,6212,30,8858,9199,36953,198883,,2053,29905,11,1711,272364,34802,,33714,42067,1940,93663,520,26022,634437,878,6,,15,19,42,1,29,,715,713,178504,6459,13792,81,1410,43246,77,1664,1584,,2878,131800,2068492,12715,1966,256960,2037,9314,391,65918,31584,256,5799,509,3162,24,615,,,124,1168,195883,,16,,857,39906,47360,282318,2525377,81,3377240,919,,,12,4779,355,,1103,1545,567
4/07/2020,9828880,30616,378949,2269,12968,,855,259,3,65,73445,24645,101,2164532,7641,14307,15369,104,25267,137787,97,61095,61692,24,1149,146,76,29423,7,4098,125,1274974,8,141,4625,959,170,139,13345,102783,1091,196,4036,865,267766,85190,84442,223,1329,,2836,8944,2624,2330,23,994,11412,6826,12700,4643,18,30619,54574,63923,5727,3475,191,7232,745,5570,2201033,1092988,187,13,18,6790,18132,3461,62,5209,45,924,194143,17351,168,3466,13,23,182,240,15828,252,5291,1614,230,5722,4878532,15994,4138,1834,528859,54010,741,220180,43262,25414,338,23489,240535,686,18390,304,968,28063,5811,,2547,44391,,19,1116,1719,27,768,713,83,1745,84781,1480032,3266,2005,1038,8616,2324,2058,673,,242,4025,341,2540,262500,,16080,61,219,40,11,11877,839,299,136,,12772,50055,21,1176,2014,1068,24077,,3005928,,6212,30,8858,9199,36953,198883,,2053,29905,11,1711,272364,34802,,33714,42067,1940,93663,520,26022,634437,878,6,,15,19,42,1,29,,715,713,178504,6459,13792,81,1410,43246,77,1664,1584,,2878,131800,2068492,12715,1966,256960,2037,9314,391,65918,31584,256,5799,509,3162,24,615,,,124,1168,195883,,16,,857,39906,47360,282318,2525377,81,3377240,919,,,12,4779,355,,1103,1545,567
5/07/2020,11157527,32672,473019,2752,15500,,855,346,3,68,93640,28606,104,2515390,8362,14872,19267,104,28857,162417,97,63270,62306,30,1199,146,80,36818,7,5250,275,1539081,8,141,5677,1000,191,141,14524,105079,1420,201,4645,871,291847,85306,109505,241,1557,,4311,10244,3094,2369,25,1002,12554,7410,12847,4736,18,36184,61535,74035,7507,3921,215,7238,954,6386,2292980,1118771,187,13,18,6825,20456,4913,62,5620,57,951,196834,21968,170,3670,13,23,184,280,21293,252,5570,1790,256,6230,5346127,22116,4183,1843,673165,63749,741,237878,58354,25498,338,29299,241818,721,19522,304,1003,47171,7577,,3313,49303,,19,1124,1855,79,871,918,84,1771,92948,1767136,3469,2941,1613,8658,2468,2260,675,,249,4827,341,2668,306053,,17672,66,220,40,11,13822,969,313,412,,15784,50490,21,1183,2182,1088,28167,,3421777,,7140,31,8925,9968,45106,225283,,4250,35995,11,2385,295599,41830,,35719,44524,2428,99183,536,28582,681251,1092,6,,15,22,44,1,29,,715,719,205929,7272,15829,81,1533,44664,78,1764,1716,,2961,187977,2443646,13089,2065,259766,2076,9767,565,70297,32254,338,6159,509,3190,24,676,,,130,1186,204610,,45,,937,45094,50857,286593,2867543,111,3941416,952,,,12,6537,355,,1248,1782,698
6/07/2020,11157527,32672,473019,2752,15500,,855,346,3,68,93640,28606,104,2515390,8362,14872,19267,104,28857,162417,97,63270,62306,30,1199,146,80,36818,7,5250,275,1539081,8,141,5677,1000,191,141,14524,105079,1420,201,4645,871,291847,85306,109505,241,1557,,4311,10244,3094,2369,25,1002,12554,7410,12847,4736,18,36184,61535,74035,7507,3921,215,7238,954,6386,2292980,1118771,187,13,18,6825,20456,4913,62,5620,57,951,196834,21968,170,3670,13,23,184,280,21293,252,5570,1790,256,6230,5346127,22116,4183,1843,673165,63749,741,237878,58354,25498,338,29299,241818,721,19522,304,1003,47171,7577,,3313,49303,,19,1124,1855,79,871,918,84,1771,92948,1767136,3469,2941,1613,8658,2468,2260,675,,249,4827,341,2668,306053,,17672,66,220,40,11,13822,969,313,412,,15784,50490,21,1183,2182,1088,28167,,3421777,,7140,31,8925,9968,45106,225283,,4250,35995,11,2385,295599,41830,,35719,44524,2428,99183,536,28582,681251,1092,6,,15,22,44,1,29,,715,719,205929,7272,15829,81,1533,44664,78,1764,1716,,2961,187977,2443646,13089,2065,259766,2076,9767,565,70297,32254,338,6159,509,3190,24,676,,,130,1186,204610,,45,,937,45094,50857,286593,2867543,111,3941416,952,,,12,6537,355,,1248,1782,698
7/07/2020,11157527,32672,473019,2752,15500,,855,346,3,68,93640,28606,104,2515390,8362,14872,19267,104,28857,162417,97,63270,62306,30,1199,146,80,36818,7,5250,275,1539081,8,141,5677,1000,191,141,14524,105079,1420,201,4645,871,291847,85306,109505,241,1557,,4311,10244,3094,2369,25,1002,12554,7410,12847,4736,18,36184,61535,74035,7507,3921,215,7238,954,6386,2292980,1118771,187,13,18,6825,20456,4913,62,5620,57,951,196834,21968,170,3670,13,23,184,280,21293,252,5570,1790,256,6230,5346127,22116,4183,1843,673165,63749,741,237878,58354,25498,338,29299,241818,721,19522,304,1003,47171,7577,,3313,49303,,19,1124,1855,79,871,918,84,1771,92948,1767136,3469,2941,1613,8658,2468,2260,675,,249,4827,341,2668,306053,,17672,66,220,40,11,13822,969,313,412,,15784,50490,21,1183,2182,1088,28167,,3421777,,7140,31,8925,9968,45106,225283,,4250,35995,11,2385,295599,41830,,35719,44524,2428,99183,536,28582,681251,1092,6,,15,22,44,1,29,,715,719,205929,7272,15829,81,1533,44664,78,1764,1716,,2961,187977,2443646,13089,2065,259766,2076,9767,565,70297,32254,338,6159,509,3190,24,676,,,130,1186,204610,,45,,937,45094,50857,286593,2867543,111,3941416,952,,,12,6537,355,,1248,1782,698
8/07/2020,11157527,32672,473019,2752,15500,,855,346,3,68,93640,28606,104,2515390,8362,14872,19267,104,28857,162417,97,63270,62306,30,1199,146,80,36818,7,5250,275,1539081,8,141,5677,1000,191,141,14524,105079,1420,201,4645,871,291847,85306,109505,241,1557,,4311,10244,3094,2369,25,1002,12554,7410,12847,4736,18,36184,61535,74035,7507,3921,215,7238,954,6386,2292980,1118771,187,13,18,6825,20456,4913,62,5620,57,951,196834,21968,170,3670,13,23,184,280,21293,252,5570,1790,256,6230,5346127,22116,4183,1843,673165,63749,741,237878,58354,25498,338,29299,241818,721,19522,304,1003,47171,7577,,3313,49303,,19,1124,1855,79,871,918,84,1771,92948,1767136,3469,2941,1613,8658,2468,2260,675,,249,4827,341,2668,306053,,17672,66,220,40,11,13822,969,313,412,,15784,50490,21,1183,2182,1088,28167,,3421777,,7140,31,8925,9968,45106,225283,,4250,35995,11,2385,295599,41830,,35719,44524,2428,99183,536,28582,681251,1092,6,,15,22,44,1,29,,715,719,205929,7272,15829,81,1533,44664,78,1764,1716,,2961,187977,2443646,13089,2065,259766,2076,9767,565,70297,32254,338,6159,509,3190,24,676,,,130,1186,204610,,45,,937,45094,50857,286593,2867543,111,3941416,952,,,12,6537,355,,1248,1782,698
9/07/2020,11157527,32672,473019,2752,15500,,855,346,3,68,93640,28606,104,2515390,8362,14872,19267,104,28857,162417,97,63270,62306,30,1199,146,80,36818,7,5250,275,1539081,8,141,5677,1000,191,141,14524,105079,1420,201,4645,871,291847,85306,109505,241,1557,,4311,10244,3094,2369,25,1002,12554,7410,12847,4736,18,36184,61535,74035,7507,3921,215,7238,954,6386,2292980,1118771,187,13,18,6825,20456,4913,62,5620,57,951,196834,21968,170,3670,13,23,184,280,21293,252,5570,1790,256,6230,5346127,22116,4183,1843,673165,63749,741,237878,58354,25498,338,29299,241818,721,19522,304,1003,47171,7577,,3313,49303,,19,1124,1855,79,871,918,84,1771,92948,1767136,3469,2941,1613,8658,2468,2260,675,,249,4827,341,2668,306053,,17672,66,220,40,11,13822,969,313,412,,15784,50490,21,1183,2182,1088,28167,,3421777,,7140,31,8925,9968,45106,225283,,4250,35995,11,2385,295599,41830,,35719,44524,2428,99183,536,28582,681251,1092,6,,15,22,44,1,29,,715,719,205929,7272,15829,81,1533,44664,78,1764,1716,,2961,187977,2443646,13089,2065,259766,2076,9767,565,70297,32254,338,6159,509,3190,24,676,,,130,1186,204610,,45,,937,45094,50857,286593,2867543,111,3941416,952,,,12,6537,355,,1248,1782,698
10/07/2020,11157527,32672,473019,2752,15500,,855,346,3,68,93640,28606,104,2515390,8362,14872,19267,104,28857,162417,97,63270,62306,30,1199,146,80,36818,7,5250,275,1539081,8,141,5677,1000,191,141,14524,105079,1420,201,4645,871,291847,85306,109505,241,1557,,4311,10244,3094,2369,25,1002,12554,7410,12847,4736,18,36184,61535,74035,7507,3921,215,7238,954,6386,2292980,1118771,187,13,18,6825,20456,4913,62,5620,57,951,196834,21968,170,3670,13,23,184,280,21293,252,5570,1790,256,6230,5346127,22116,4183,1843,673165,63749,741,237878,58354,25498,338,29299,241818,721,19522,304,1003,47171,7577,,3313,49303,,19,1124,1855,79,871,918,84,1771,92948,1767136,3469,2941,1613,8658,2468,2260,675,,249,4827,341,2668,306053,,17672,66,220,40,11,13822,969,313,412,,15784,50490,21,1183,2182,1088,28167,,3421777,,7140,31,8925,9968,45106,225283,,4250,35995,11,2385,295599,41830,,35719,44524,2428,99183,536,28582,681251,1092,6,,15,22,44,1,29,,715,719,205929,7272,15829,81,1533,44664,78,1764,1716,,2961,187977,2443646,13089,2065,259766,2076,9767,565,70297,32254,338,6159,509,3190,24,676,,,130,1186,204610,,45,,937,45094,50857,286593,2867543,111,3941416,952,,,12,6537,355,,1248,1782,698
11/07/2020,11157527,32672,473019,2752,15500,,855,346,3,68,93640,28606,104,2515390,8362,14872,19267,104,28857,162417,97,63270,62306,30,1199,146,80,36818,7,5250,275,1539081,8,141,5677,1000,191,141,14524,105079,1420,201,4645,871,291847,85306,109505,241,1557,,4311,10244,3094,2369,25,1002,12554,7410,12847,4736,18,36184,61535,74035,7507,3921,215,7238,954,6386,2292980,1118771,187,13,18,6825,20456,4913,62,5620,57,951,196834,21968,170,3670,13,23,184,280,21293,252,5570,1790,256,6230,5346127,22116,4183,1843,673165,63749,741,237878,58354,25498,338,29299,241818,721,19522,304,1003,47171,7577,,3313,49303,,19,1124,1855,79,871,918,84,1771,92948,1767136,3469,2941,1613,8658,2468,2260,675,,249,4827,341,2668,306053,,17672,66,220,40,11,13822,969,313,412,,15784,50490,21,1183,2182,1088,28167,,3421777,,7140,31,8925,9968,45106,225283,,4250,35995,11,2385,295599,41830,,35719,44524,2428,99183,536,28582,681251,1092,6,,15,22,44,1,29,,715,719,205929,7272,15829,81,1533,44664,78,1764,1716,,2961,187977,2443646,13089,2065,259766,2076,9767,565,70297,32254,338,6159,509,3190,24,676,,,130,1186,204610,,45,,937,45094,50857,286593,2867543,111,3941416,952,,,12,6537,355,,1248,1782,698
12/07/2020,12586577,34351,585339,3278,18712,,855,483,3,74,118611,31969,105,2886528,9553,15508,22990,108,32470,183795,98,64764,62993,37,1378,150,84,45565,7,6720,314,1800827,8,141,7175,1036,257,156,15173,107114,1623,201,4991,874,312029,85522,140776,247,2222,,6845,12443,3672,2420,25,1014,13232,8032,12976,4968,18,43114,67209,81158,9391,4237,232,7259,1311,7560,2386128,1146375,188,13,26,6877,23309,5949,62,5942,64,986,199263,25252,172,3927,13,23,190,304,27619,252,6141,1842,290,6617,5862864,27053,4229,1846,849553,75699,741,255117,75194,25589,338,38055,243226,753,21502,309,1021,58253,9726,,4672,54058,,19,1173,2168,184,1007,1342,85,1802,101772,2080891,3724,4578,2261,8704,2731,2291,677,,255,5275,342,2711,350459,,19208,68,230,40,12,15542,1135,331,785,,16801,50992,21,1194,2411,1099,31987,,3892463,,8213,33,8986,11204,54697,246351,,6688,43257,11,2736,319646,54135,,37521,47090,3774,103128,577,32079,727162,1299,6,,17,22,44,2,29,,718,727,229480,8014,18073,106,1618,45782,78,1901,1850,,3051,264184,2824168,13417,2145,264632,2617,10250,729,72685,32879,394,6505,509,3217,24,718,,,133,1245,211981,,69,,1023,50039,54453,290876,3259748,167,4530011,985,,,12,8803,370,,1389,2134,982
13/07/2020,12586577,34351,585339,3278,18712,,855,483,3,74,118611,31969,105,2886528,9553,15508,22990,108,32470,183795,98,64764,62993,37,1378,150,84,45565,7,6720,314,1800827,8,141,7175,1036,257,156,15173,107114,1623,201,4991,874,312029,85522,140776,247,2222,,6845,12443,3672,2420,25,1014,13232,8032,12976,4968,18,43114,67209,81158,9391,4237,232,7259,1311,7560,2386128,1146375,188,13,26,6877,23309,5949,62,5942,64,986,199263,25252,172,3927,13,23,190,304,27619,252,6141,1842,290,6617,5862864,27053,4229,1846,849553,75699,741,255117,75194,25589,338,38055,243226,753,21502,309,1021,58253,9726,,4672,54058,,19,1173,2168,184,1007,1342,85,1802,101772,2080891,3724,4578,2261,8704,2731,2291,677,,255,5275,342,2711,350459,,19208,68,230,40,12,15542,1135,331,785,,16801,50992,21,1194,2411,1099,31987,,3892463,,8213,33,8986,11204,54697,246351,,6688,43257,11,2736,319646,54135,,37521,47090,3774,103128,577,32079,727162,1299,6,,17,22,44,2,29,,718,727,229480,8014,18073,106,1618,45782,78,1901,1850,,3051,264184,2824168,13417,2145,264632,2617,10250,729,72685,32879,394,6505,509,3217,24,718,,,133,1245,211981,,69,,1023,50039,54453,290876,3259748,167,4530011,985,,,12,8803,370,,1389,2134,982
14/07/2020,12586577,34351,585339,3278,18712,,855,483,3,74,118611,31969,105,2886528,9553,15508,22990,108,32470,183795,98,64764,62993,37,1378,150,84,45565,7,6720,314,1800827,8,141,7175,1036,257,156,15173,107114,1623,201,4991,874,312029,85522,140776,247,2222,,6845,12443,3672,2420,25,1014,13232,8032,12976,4968,18,43114,67209,81158,9391,4237,232,7259,1311,7560,2386128,1146375,188,13,26,6877,23309,5949,62,5942,64,986,199263,25252,172,3927,13,23,190,304,27619,252,6141,1842,290,6617,5862864,27053,4229,1846,849553,75699,741,255117,75194,25589,338,38055,243226,753,21502,309,1021,58253,9726,,4672,54058,,19,1173,2168,184,1007,1342,85,1802,101772,2080891,3724,4578,2261,8704,2731,2291,677,,255,5275,342,2711,350459,,19208,68,230,40,12,15542,1135,331,785,,16801,50992,21,1194,2411,1099,31987,,3892463,,8213,33,8986,11204,54697,246351,,6688,43257,11,2736,319646,54135,,37521,47090,3774,103128,577,32079,727162,1299,6,,17,22,44,2,29,,718,727,229480,8014,18073,106,1618,45782,78,1901,1850,,3051,264184,2824168,13417,2145,264632,2617,10250,729,72685,32879,394,6505,509,3217,24,718,,,133,1245,211981,,69,,1023,50039,54453,290876,3259748,167,4530011,985,,,12,8803,370,,1389,2134,982
15/07/2020,12586577,34351,585339,3278,18712,,855,483,3,74,118611,31969,105,2886528,9553,15508,22990,108,32470,183795,98,64764,62993,37,1378,150,84,45565,7,6720,314,1800827,8,141,7175,1036,257,156,15173,107114,1623,201,4991,874,312029,85522,140776,247,2222,,6845,12443,3672,2420,25,1014,13232,8032,12976,4968,18,43114,67209,81158,9391,4237,232,7259,1311,7560,2386128,1146375,188,13,26,6877,23309,5949,62,5942,64,986,199263,25252,172,3927,13,23,190,304,27619,252,6141,1842,290,6617,5862864,27053,4229,1846,849553,75699,741,255117,75194,25589,338,38055,243226,753,21502,309,1021,58253,9726,,4672,54058,,19,1173,2168,184,1007,1342,85,1802,101772,2080891,3724,4578,2261,8704,2731,2291,677,,255,5275,342,2711,350459,,19208,68,230,40,12,15542,1135,331,785,,16801,50992,21,1194,2411,1099,31987,,3892463,,8213,33,8986,11204,54697,246351,,6688,43257,11,2736,319646,54135,,37521,47090,3774,103128,577,32079,727162,1299,6,,17,22,44,2,29,,718,727,229480,8014,18073,106,1618,45782,78,1901,1850,,3051,264184,2824168,13417,2145,264632,2617,10250,729,72685,32879,394,6505,509,3217,24,718,,,133,1245,211981,,69,,1023,50039,54453,290876,3259748,167,4530011,985,,,12,8803,370,,1389,2134,982
16/07/2020,12586577,34351,585339,3278,18712,,855,483,3,74,118611,31969,105,2886528,9553,15508,22990,108,32470,183795,98,64764,62993,37,1378,150,84,45565,7,6720,314,1800827,8,141,7175,1036,257,156,15173,107114,1623,201,4991,874,312029,85522,140776,247,2222,,6845,12443,3672,2420,25,1014,13232,8032,12976,4968,18,43114,67209,81158,9391,4237,232,7259,1311,7560,2386128,1146375,188,13,26,6877,23309,5949,62,5942,64,986,199263,25252,172,3927,13,23,190,304,27619,252,6141,1842,290,6617,5862864,27053,4229,1846,849553,75699,741,255117,75194,25589,338,38055,243226,753,21502,309,1021,58253,9726,,4672,54058,,19,1173,2168,184,1007,1342,85,1802,101772,2080891,3724,4578,2261,8704,2731,2291,677,,255,5275,342,2711,350459,,19208,68,230,40,12,15542,1135,331,785,,16801,50992,21,1194,2411,1099,31987,,3892463,,8213,33,8986,11204,54697,246351,,6688,43257,11,2736,319646,54135,,37521,47090,3774,103128,577,32079,727162,1299,6,,17,22,44,2,29,,718,727,229480,8014,18073,106,1618,45782,78,1901,1850,,3051,264184,2824168,13417,2145,264632,2617,10250,729,72685,32879,394,6505,509,3217,24,718,,,133,1245,211981,,69,,1023,50039,54453,290876,3259748,167,4530011,985,,,12,8803,370,,1389,2134,982
17/07/2020,12586577,34351,585339,3278,18712,,855,483,3,74,118611,31969,105,2886528,9553,15508,22990,108,32470,183795,98,64764,62993,37,1378,150,84,45565,7,6720,314,1800827,8,141,7175,1036,257,156,15173,107114,1623,201,4991,874,312029,85522,140776,247,2222,,6845,12443,3672,2420,25,1014,13232,8032,12976,4968,18,43114,67209,81158,9391,4237,232,7259,1311,7560,2386128,1146375,188,13,26,6877,23309,5949,62,5942,64,986,199263,25252,172,3927,13,23,190,304,27619,252,6141,1842,290,6617,5862864,27053,4229,1846,849553,75699,741,255117,75194,25589,338,38055,243226,753,21502,309,1021,58253,9726,,4672,54058,,19,1173,2168,184,1007,1342,85,1802,101772,2080891,3724,4578,2261,8704,2731,2291,677,,255,5275,342,2711,350459,,19208,68,230,40,12,15542,1135,331,785,,16801,50992,21,1194,2411,1099,31987,,3892463,,8213,33,8986,11204,54697,246351,,6688,43257,11,2736,319646,54135,,37521,47090,3774,103128,577,32079,727162,1299,6,,17,22,44,2,29,,718,727,229480,8014,18073,106,1618,45782,78,1901,1850,,3051,264184,2824168,13417,2145,264632,2617,10250,729,72685,32879,394,6505,509,3217,24,718,,,133,1245,211981,,69,,1023,50039,54453,290876,3259748,167,4530011,985,,,12,8803,370,,1389,2134,982
18/07/2020,12586577,34351,585339,3278,18712,,855,483,3,74,118611,31969,105,2886528,9553,15508,22990,108,32470,183795,98,64764,62993,37,1378,150,84,45565,7,6720,314,1800827,8,141,7175,1036,257,156,15173,107114,1623,201,4991,874,312029,85522,140776,247,2222,,6845,12443,3672,2420,25,1014,13232,8032,12976,4968,18,43114,67209,81158,9391,4237,232,7259,1311,7560,2386128,1146375,188,13,26,6877,23309,5949,62,5942,64,986,199263,25252,172,3927,13,23,190,304,27619,252,6141,1842,290,6617,5862864,27053,4229,1846,849553,75699,741,255117,75194,25589,338,38055,243226,753,21502,309,1021,58253,9726,,4672,54058,,19,1173,2168,184,1007,1342,85,1802,101772,2080891,3724,4578,2261,8704,2731,2291,677,,255,5275,342,2711,350459,,19208,68,230,40,12,15542,1135,331,785,,16801,50992,21,1194,2411,1099,31987,,3892463,,8213,33,8986,11204,54697,246351,,6688,43257,11,2736,319646,54135,,37521,47090,3774,103128,577,32079,727162,1299,6,,17,22,44,2,29,,718,727,229480,8014,18073,106,1618,45782,78,1901,1850,,3051,264184,2824168,13417,2145,264632,2617,10250,729,72685,32879,394,6505,509,3217,24,718,,,133,1245,211981,,69,,1023,50039,54453,290876,3259748,167,4530011,985,,,12,8803,370,,1389,2134,982
19/07/2020,14160732,35289,711203,3906,22549,,880,687,3,76,150183,34877,108,3296947,11441,16266,26636,129,36004,204525,104,65953,64289,40,1602,152,89,56102,10,8164,522,2046328,8,141,8638,1065,322,171,16522,109658,2014,203,5220,889,328846,85937,182140,264,2633,,9969,13912,4253,2445,28,1037,13980,8402,13202,5003,18,51519,73382,87172,11508,4635,251,7263,1729,9503,2485959,1182366,188,13,26,6940,26819,6655,62,6315,112,1028,202307,28989,172,4103,13,23,195,307,33809,252,6491,1950,320,6975,6460769,31745,4315,1852,1077618,86521,741,271606,90220,25730,338,49463,244615,768,24642,315,1058,70339,12750,,5574,58904,,19,1192,2775,359,1088,1704,87,1873,111445,2440340,4138,6849,2907,8764,2966,2357,680,,262,5813,343,2782,400234,,20794,68,287,40,12,17015,1435,341,1343,,17658,51953,22,1203,2712,1104,36107,,4446629,,9257,37,9041,13113,65504,261917,,9587,51408,15,3457,345537,65215,,39746,49233,5782,106308,624,36691,771546,1539,6,,17,23,46,4,35,,718,743,248416,8669,20498,114,1701,47655,79,1979,1954,,3111,350879,3206134,13745,2200,274867,2724,10762,943,74303,33599,496,6834,509,3249,24,774,,,136,1348,218717,,75,,1063,55123,56711,295216,3726015,283,5136292,1037,,,12,11191,382,,1585,2980,1478
